video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length
YT00811,Esports creator video 811: trending ideas,Gaming,Esports,India,Brand,2025-09-29,2025-10-11,396394.0,43838.0,4589.0,3101.0,61652.26,741955.0,12.0,18.0,8121.0,41
YT00812,Comedy creator video 812: trending ideas,Entertainment,Comedy,United States,Brand,2025-01-06,2025-01-14,433891.0,40836.0,2612.0,2785.0,102644.52,2387648.0,8.0,2.0,9265.0,40
YT00813,Hip Hop creator video 813: trending ideas,Music,Hip Hop,Canada,Educational,2025-03-27,2025-03-30,1266729.0,67697.0,11459.0,1364.0,337055.45,2172441.0,3.0,11.0,17905.0,41
YT00814,Hip Hop creator video 814: trending ideas,Music,Hip Hop,Canada,Media Company,2025-09-23,2025-10-06,677117.0,78153.0,10432.0,2867.0,96336.58,1285951.0,13.0,8.0,13942.0,41
YT00815,Comedy creator video 815: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-07-21,2025-08-03,502406.0,37640.0,2029.0,2642.0,111332.14,1862459.0,13.0,11.0,15434.0,40
YT00816,Film & Animation creator video 816: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-07-18,2025-07-19,516515.0,43445.0,5430.0,1999.0,112419.84,3702373.0,1.0,8.0,3392.0,50
YT00817,Science creator video 817: trending ideas,Education,Science,Canada,Individual,2025-01-19,2025-01-27,356711.0,34400.0,2114.0,3085.0,16565.04,2532686.0,8.0,9.0,7343.0,41
YT00818,Esports creator video 818: trending ideas,Gaming,Esports,Canada,Brand,2025-06-09,2025-06-13,534252.0,30067.0,1769.0,1387.0,128709.99,552589.0,4.0,17.0,6927.0,41
YT00819,Science creator video 819: trending ideas,Education,Science,United States,Brand,2025-05-01,2025-05-07,327732.0,23576.0,2178.0,1468.0,86264.01,1733976.0,6.0,6.0,8218.0,41
YT00820,Walkthrough creator video 820: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-02-19,2025-02-22,724875.0,72839.0,8306.0,2929.0,73967.01,3880094.0,3.0,6.0,698.0,45
YT00821,Comedy creator video 821: trending ideas,Entertainment,Comedy,India,Brand,2025-04-12,2025-04-20,758207.0,63331.0,3915.0,3009.0,116810.23,1095262.0,8.0,10.0,15007.0,40
YT00822,Comedy creator video 822: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-10-20,2025-10-24,733188.0,55116.0,2410.0,3433.0,147528.21,3369824.0,4.0,4.0,10459.0,40
YT00823,Esports creator video 823: trending ideas,Gaming,Esports,United States,Individual,2025-05-27,2025-05-29,300652.0,19707.0,3197.0,1511.0,51611.58,754771.0,2.0,16.0,6549.0,41
YT00824,Pop creator video 824: trending ideas,Music,Pop,Canada,Media Company,2025-08-17,2025-08-20,782360.0,44494.0,1800.0,1898.0,117349.73,27102.0,3.0,18.0,17838.0,37
YT00825,Esports creator video 825: trending ideas,Gaming,Esports,United Kingdom,Educational,2025-08-13,2025-08-27,356667.0,42200.0,2277.0,1122.0,72415.75,1098206.0,14.0,18.0,684.0,41
YT00826,Film & Animation creator video 826: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-07-01,2025-07-15,456306.0,41349.0,2772.0,1072.0,84120.86,274287.0,14.0,7.0,16810.0,50
YT00827,Hip Hop creator video 827: trending ideas,Music,Hip Hop,India,Media Company,2025-04-24,2025-04-30,615177.0,40992.0,5280.0,3595.0,153204.53,3513385.0,6.0,10.0,11816.0,41
YT00828,Science creator video 828: trending ideas,Education,Science,India,Educational,2025-03-03,2025-03-16,294272.0,19893.0,3350.0,834.0,37967.12,813780.0,13.0,3.0,17561.0,41
YT00829,Film & Animation creator video 829: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-05-04,2025-05-07,264432.0,28153.0,4605.0,957.0,70746.59,153168.0,3.0,18.0,392.0,50
YT00830,Science creator video 830: trending ideas,Education,Science,United States,Media Company,2025-01-09,2025-01-22,85756.0,6579.0,734.0,182.0,11223.4,207340.0,13.0,7.0,2129.0,41
YT00831,Film & Animation creator video 831: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-03-18,2025-03-24,531159.0,27985.0,4142.0,1401.0,21683.02,3064897.0,6.0,11.0,1837.0,50
YT00832,Comedy creator video 832: trending ideas,Entertainment,Comedy,Canada,Individual,2025-08-22,2025-08-25,1164672.0,110812.0,18332.0,7164.0,222115.53,2692019.0,3.0,15.0,17891.0,40
YT00833,Film & Animation creator video 833: trending ideas,Entertainment,Film & Animation,United Kingdom,Individual,2025-03-19,2025-03-26,546752.0,51719.0,6410.0,3555.0,127724.65,1465802.0,7.0,14.0,9216.0,50
YT00834,Technology creator video 834: trending ideas,Education,Technology,United Kingdom,Educational,2025-03-09,2025-03-14,437817.0,32591.0,1300.0,2930.0,103600.59,1584761.0,5.0,11.0,15032.0,44
YT00835,Hip Hop creator video 835: trending ideas,Music,Hip Hop,United Kingdom,Brand,2025-02-18,2025-02-27,525810.0,40415.0,6345.0,2173.0,48280.0,741133.0,9.0,13.0,14872.0,41
YT00836,Technology creator video 836: trending ideas,Education,Technology,Australia,Media Company,2025-05-07,2025-05-11,580158.0,67814.0,9084.0,5256.0,94199.2,3694259.0,4.0,16.0,12830.0,44
YT00837,Film & Animation creator video 837: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-04-30,2025-05-10,585966.0,33080.0,2349.0,1596.0,76194.83,1452579.0,10.0,16.0,9311.0,50
YT00838,Esports creator video 838: trending ideas,Gaming,Esports,United States,Media Company,2025-06-17,2025-06-28,583977.0,55061.0,7958.0,4149.0,99667.85,2774063.0,11.0,8.0,14543.0,41
YT00839,Walkthrough creator video 839: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-07-08,2025-07-10,738279.0,67039.0,8454.0,4751.0,194080.03,1034287.0,2.0,6.0,11669.0,45
YT00840,Comedy creator video 840: trending ideas,Entertainment,Comedy,India,Brand,2025-09-07,2025-09-14,796851.0,68644.0,5628.0,5584.0,58433.0,3544742.0,7.0,14.0,1396.0,40
YT00841,Hip Hop creator video 841: trending ideas,Music,Hip Hop,United States,Media Company,2025-07-31,2025-08-05,908519.0,69386.0,5243.0,1119.0,58804.11,3900960.0,5.0,18.0,12972.0,41
YT00842,Technology creator video 842: trending ideas,Education,Technology,Canada,Brand,2025-01-28,2025-02-08,269676.0,12106.0,1198.0,327.0,59519.54,1636476.0,11.0,5.0,10078.0,44
YT00843,Esports creator video 843: trending ideas,Gaming,Esports,Canada,Educational,2025-05-04,2025-05-08,357418.0,20776.0,2763.0,936.0,33870.16,2801239.0,4.0,10.0,3922.0,41
YT00844,Science creator video 844: trending ideas,Education,Science,Australia,Media Company,2025-05-27,2025-05-29,151721.0,6590.0,621.0,160.0,7744.39,2434977.0,2.0,12.0,1855.0,41
YT00845,Comedy creator video 845: trending ideas,Entertainment,Comedy,India,Brand,2025-04-02,2025-04-15,719939.0,30429.0,1960.0,1406.0,172175.57,2699249.0,13.0,7.0,10445.0,40
YT00846,Technology creator video 846: trending ideas,Education,Technology,Australia,Individual,2025-04-07,2025-04-16,574694.0,15538.0,734.0,1198.0,96641.47,2378082.0,9.0,17.0,16953.0,44
YT00847,Pop creator video 847: trending ideas,Music,Pop,India,Brand,2025-04-03,2025-04-10,903343.0,29141.0,5022.0,2043.0,183745.31,1159140.0,7.0,17.0,17209.0,37
YT00848,Walkthrough creator video 848: trending ideas,Gaming,Walkthrough,United Kingdom,Individual,2025-10-15,2025-10-21,591133.0,40803.0,2031.0,2175.0,160402.21,1621680.0,6.0,11.0,6763.0,45
YT00849,Hip Hop creator video 849: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-01-27,2025-02-10,463772.0,13568.0,1811.0,1150.0,115881.56,3655307.0,14.0,3.0,3604.0,41
YT00850,Esports creator video 850: trending ideas,Gaming,Esports,United Kingdom,Media Company,2025-02-13,2025-02-27,166345.0,16850.0,1679.0,1406.0,10560.91,46114.0,14.0,9.0,4169.0,41
YT00851,Science creator video 851: trending ideas,Education,Science,Canada,Educational,2025-05-08,2025-05-21,292811.0,12182.0,2161.0,810.0,33040.96,987066.0,13.0,15.0,13714.0,41
YT00852,Science creator video 852: trending ideas,Education,Science,United States,Individual,2025-10-11,2025-10-18,489154.0,44122.0,6547.0,2793.0,34663.6,3481196.0,7.0,9.0,9271.0,41
YT00853,Comedy creator video 853: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-01-13,2025-01-22,371884.0,19491.0,724.0,406.0,40753.04,3778175.0,9.0,5.0,2954.0,40
YT00854,Esports creator video 854: trending ideas,Gaming,Esports,United States,Brand,2025-01-28,2025-01-30,1167120.0,128297.0,10379.0,3847.0,168357.24,3397990.0,2.0,15.0,12269.0,41
YT00855,Science creator video 855: trending ideas,Education,Science,United Kingdom,Media Company,2025-07-01,2025-07-04,483160.0,52633.0,3242.0,3567.0,19354.28,49929.0,3.0,10.0,17251.0,41
YT00856,Hip Hop creator video 856: trending ideas,Music,Hip Hop,Australia,Media Company,2025-04-10,2025-04-22,490565.0,46930.0,3319.0,1579.0,78598.77,3179520.0,12.0,17.0,14372.0,41
YT00857,Esports creator video 857: trending ideas,Gaming,Esports,United States,Individual,2025-03-02,2025-03-07,271762.0,9966.0,467.0,409.0,48606.12,2770985.0,5.0,5.0,6240.0,41
YT00858,Technology creator video 858: trending ideas,Education,Technology,United Kingdom,Media Company,2025-06-30,2025-07-02,399900.0,25324.0,2158.0,1146.0,52168.37,1949468.0,2.0,13.0,5800.0,44
YT00859,Film & Animation creator video 859: trending ideas,Entertainment,Film & Animation,United Kingdom,Media Company,2025-03-31,2025-04-13,352940.0,18137.0,2303.0,1233.0,22887.57,890002.0,13.0,8.0,8551.0,50
YT00860,Hip Hop creator video 860: trending ideas,Music,Hip Hop,India,Media Company,2025-10-21,2025-10-28,382265.0,18094.0,1439.0,319.0,62011.61,721008.0,7.0,14.0,6434.0,41
YT00861,Technology creator video 861: trending ideas,Education,Technology,United Kingdom,Media Company,2025-07-18,2025-08-01,328713.0,34591.0,1941.0,2067.0,24381.26,1602625.0,14.0,5.0,8563.0,44
YT00862,Film & Animation creator video 862: trending ideas,Entertainment,Film & Animation,United Kingdom,Individual,2025-10-18,2025-10-28,1202855.0,94966.0,4659.0,7060.0,169053.13,3079187.0,10.0,7.0,16795.0,50
YT00863,Esports creator video 863: trending ideas,Gaming,Esports,Australia,Brand,2025-10-23,2025-11-03,222372.0,18792.0,2718.0,1105.0,31597.51,43567.0,11.0,9.0,4963.0,41
YT00864,Technology creator video 864: trending ideas,Education,Technology,United States,Educational,2025-07-31,2025-08-08,428718.0,13227.0,1103.0,601.0,49087.04,1517844.0,8.0,10.0,14413.0,44
YT00865,Pop creator video 865: trending ideas,Music,Pop,Canada,Media Company,2025-08-18,2025-08-20,556806.0,29258.0,2976.0,1039.0,121643.8,1612101.0,2.0,15.0,2245.0,37
YT00866,Technology creator video 866: trending ideas,Education,Technology,United States,Individual,2025-04-26,2025-04-27,387419.0,10697.0,1267.0,294.0,73883.2,1752919.0,1.0,5.0,14977.0,44
YT00867,Comedy creator video 867: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-04-09,2025-04-19,303246.0,25124.0,3502.0,1138.0,58230.48,17396.0,10.0,17.0,1132.0,40
YT00868,Esports creator video 868: trending ideas,Gaming,Esports,India,Educational,2025-09-14,2025-09-24,691991.0,51776.0,4456.0,3268.0,192076.15,1303675.0,10.0,13.0,12642.0,41
YT00869,Pop creator video 869: trending ideas,Music,Pop,Canada,Brand,2025-06-24,2025-06-30,427240.0,46095.0,7453.0,3008.0,41973.42,3269207.0,6.0,13.0,5359.0,37
YT00870,Pop creator video 870: trending ideas,Music,Pop,India,Educational,2025-06-26,2025-07-03,861767.0,28387.0,1427.0,1705.0,59072.68,2653773.0,7.0,3.0,10300.0,37
YT00871,Technology creator video 871: trending ideas,Education,Technology,United Kingdom,Individual,2025-09-02,2025-09-07,321537.0,29727.0,2471.0,2099.0,49959.65,186348.0,5.0,8.0,15538.0,44
YT00872,Esports creator video 872: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-08-22,2025-08-31,431023.0,16214.0,2095.0,641.0,17979.14,2054353.0,9.0,12.0,4861.0,41
YT00873,Esports creator video 873: trending ideas,Gaming,Esports,India,Media Company,2025-04-13,2025-04-14,630436.0,47085.0,8079.0,3115.0,100160.89,2098240.0,1.0,14.0,14387.0,41
YT00874,Science creator video 874: trending ideas,Education,Science,Australia,Brand,2025-06-29,2025-07-01,230330.0,13978.0,1638.0,1176.0,30938.05,977199.0,2.0,15.0,2123.0,41
YT00875,Esports creator video 875: trending ideas,Gaming,Esports,India,Media Company,2025-02-14,2025-02-23,484920.0,38559.0,1340.0,843.0,71553.18,1871241.0,9.0,12.0,2956.0,41
YT00876,Walkthrough creator video 876: trending ideas,Gaming,Walkthrough,India,Brand,2025-10-01,2025-10-11,411802.0,19593.0,1548.0,616.0,40400.7,2124470.0,10.0,13.0,16666.0,45
YT00877,Pop creator video 877: trending ideas,Music,Pop,Canada,Media Company,2025-02-18,2025-02-23,841755.0,91233.0,16170.0,4879.0,205908.02,3165854.0,5.0,14.0,5321.0,37
YT00878,Technology creator video 878: trending ideas,Education,Technology,United Kingdom,Educational,2025-03-08,2025-03-13,331306.0,31781.0,4969.0,503.0,58001.12,2380855.0,5.0,5.0,8846.0,44
YT00879,Comedy creator video 879: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-07-28,2025-08-10,335271.0,10140.0,1349.0,830.0,88941.54,276537.0,13.0,12.0,10759.0,40
YT00880,Technology creator video 880: trending ideas,Education,Technology,India,Individual,2025-07-10,2025-07-15,407696.0,23920.0,2473.0,800.0,78992.87,3938827.0,5.0,10.0,2354.0,44
YT00881,Science creator video 881: trending ideas,Education,Science,United Kingdom,Media Company,2025-10-26,2025-11-06,237463.0,19869.0,3427.0,1111.0,38848.76,643548.0,11.0,8.0,7336.0,41
YT00882,Esports creator video 882: trending ideas,Gaming,Esports,United Kingdom,Individual,2025-06-21,2025-06-25,661430.0,68258.0,12242.0,1052.0,162973.6,1517448.0,4.0,9.0,10973.0,41
YT00883,Film & Animation creator video 883: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-07-29,2025-08-05,401814.0,16417.0,2677.0,992.0,96867.41,736721.0,7.0,5.0,12726.0,50
YT00884,Technology creator video 884: trending ideas,Education,Technology,India,Brand,2025-01-05,2025-01-11,324181.0,11704.0,510.0,675.0,53019.76,2181822.0,6.0,2.0,17554.0,44
YT00885,Walkthrough creator video 885: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-01-11,2025-01-20,338583.0,34108.0,5991.0,567.0,65723.3,1321520.0,9.0,17.0,3697.0,45
YT00886,Esports creator video 886: trending ideas,Gaming,Esports,India,Educational,2025-04-16,2025-04-21,807461.0,68934.0,9782.0,5508.0,187443.4,3557938.0,5.0,7.0,4708.0,41
YT00887,Walkthrough creator video 887: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-06-18,2025-07-01,302843.0,19632.0,2484.0,344.0,80175.61,84180.0,13.0,13.0,8658.0,45
YT00888,Hip Hop creator video 888: trending ideas,Music,Hip Hop,Australia,Media Company,2025-08-16,2025-08-18,527903.0,53031.0,9230.0,1722.0,111976.7,2138743.0,2.0,13.0,1439.0,41
YT00889,Pop creator video 889: trending ideas,Music,Pop,India,Individual,2025-06-14,2025-06-15,328336.0,17757.0,2951.0,471.0,90286.37,124059.0,1.0,7.0,4306.0,37
YT00890,Science creator video 890: trending ideas,Education,Science,Canada,Brand,2025-09-01,2025-09-02,613475.0,30109.0,1269.0,2302.0,77660.9,241256.0,1.0,10.0,16448.0,41
YT00891,Comedy creator video 891: trending ideas,Entertainment,Comedy,Canada,Brand,2025-08-27,2025-09-03,346876.0,9651.0,1516.0,849.0,76491.79,718334.0,7.0,2.0,14169.0,40
YT00892,Comedy creator video 892: trending ideas,Entertainment,Comedy,Australia,Individual,2025-09-28,2025-10-07,483117.0,42928.0,1442.0,3094.0,30222.1,1498439.0,9.0,7.0,10563.0,40
YT00893,Technology creator video 893: trending ideas,Education,Technology,India,Individual,2025-03-02,2025-03-12,407624.0,15773.0,2339.0,550.0,110705.71,2983851.0,10.0,15.0,9567.0,44
YT00894,Hip Hop creator video 894: trending ideas,Music,Hip Hop,United Kingdom,Educational,2025-08-01,2025-08-13,229843.0,22463.0,3062.0,1092.0,16399.66,2022446.0,12.0,5.0,3359.0,41
YT00895,Pop creator video 895: trending ideas,Music,Pop,Australia,Brand,2025-06-15,2025-06-19,690360.0,25895.0,1150.0,526.0,150867.23,2837080.0,4.0,15.0,1403.0,37
YT00896,Esports creator video 896: trending ideas,Gaming,Esports,Canada,Brand,2025-03-16,2025-03-27,286912.0,33199.0,2302.0,701.0,29020.75,1519609.0,11.0,12.0,7613.0,41
YT00897,Hip Hop creator video 897: trending ideas,Music,Hip Hop,Canada,Educational,2025-02-01,2025-02-08,550522.0,32269.0,4060.0,1650.0,82077.73,3875818.0,7.0,14.0,3092.0,41
YT00898,Comedy creator video 898: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-08-03,2025-08-15,346066.0,10152.0,1775.0,803.0,31110.02,3772782.0,12.0,9.0,655.0,40
YT00899,Film & Animation creator video 899: trending ideas,Entertainment,Film & Animation,United Kingdom,Individual,2025-08-27,2025-08-28,828972.0,56248.0,1850.0,1934.0,83076.2,3011816.0,1.0,11.0,5219.0,50
YT00900,Pop creator video 900: trending ideas,Music,Pop,India,Individual,2025-03-17,2025-03-25,595649.0,30164.0,5213.0,1000.0,64266.79,1203218.0,8.0,16.0,12986.0,37
YT00901,Esports creator video 901: trending ideas,Gaming,Esports,Australia,Media Company,2025-02-16,2025-02-18,1047803.0,45814.0,4148.0,1570.0,225942.23,2428518.0,2.0,11.0,16943.0,41
YT00902,Science creator video 902: trending ideas,Education,Science,India,Brand,2025-03-30,2025-04-13,294981.0,12835.0,637.0,1081.0,79808.0,558545.0,14.0,13.0,16412.0,41
YT00903,Science creator video 903: trending ideas,Education,Science,Canada,Media Company,2025-05-18,2025-05-26,313651.0,18810.0,2947.0,671.0,38709.55,2194825.0,8.0,11.0,3704.0,41
YT00904,Comedy creator video 904: trending ideas,Entertainment,Comedy,Canada,Educational,2025-08-17,2025-08-26,468614.0,30790.0,4308.0,717.0,24078.75,3992801.0,9.0,11.0,11236.0,40
YT00905,Film & Animation creator video 905: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-09-12,2025-09-24,232047.0,9520.0,1245.0,626.0,45212.02,2668942.0,12.0,8.0,840.0,50
YT00906,Pop creator video 906: trending ideas,Music,Pop,United States,Media Company,2025-08-19,2025-08-30,804244.0,49275.0,7916.0,1068.0,153755.49,1959888.0,11.0,16.0,10895.0,37
YT00907,Walkthrough creator video 907: trending ideas,Gaming,Walkthrough,United States,Educational,2025-09-16,2025-09-19,585912.0,67046.0,6768.0,5361.0,72459.53,1360329.0,3.0,18.0,6053.0,45
YT00908,Science creator video 908: trending ideas,Education,Science,United States,Individual,2025-01-09,2025-01-20,386662.0,44425.0,5798.0,1791.0,80091.67,2556178.0,11.0,14.0,9577.0,41
YT00909,Science creator video 909: trending ideas,Education,Science,Canada,Brand,2025-02-01,2025-02-12,122243.0,5596.0,541.0,123.0,5008.12,3249333.0,11.0,2.0,3203.0,41
YT00910,Esports creator video 910: trending ideas,Gaming,Esports,India,Individual,2025-02-06,2025-02-08,405782.0,44465.0,7964.0,2512.0,20185.55,2429080.0,2.0,7.0,6626.0,41
YT00911,Walkthrough creator video 911: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-04-03,2025-04-10,577902.0,17541.0,1173.0,1244.0,136548.55,969609.0,7.0,7.0,13866.0,45
YT00912,Walkthrough creator video 912: trending ideas,Gaming,Walkthrough,India,Educational,2025-09-20,2025-09-28,671787.0,33245.0,5143.0,2114.0,140561.2,1089230.0,8.0,14.0,14274.0,45
YT00913,Hip Hop creator video 913: trending ideas,Music,Hip Hop,Australia,Educational,2025-03-27,2025-04-04,1425184.0,36721.0,2633.0,2222.0,129498.45,2893274.0,8.0,4.0,17254.0,41
YT00914,Pop creator video 914: trending ideas,Music,Pop,United Kingdom,Educational,2025-06-01,2025-06-03,1367628.0,161030.0,6105.0,10922.0,71081.77,2672122.0,2.0,18.0,12250.0,37
YT00915,Film & Animation creator video 915: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-08-24,2025-09-07,214937.0,21240.0,3132.0,773.0,10204.57,894888.0,14.0,3.0,3710.0,50
