video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend
YT00928,Technology creator video 928: trending ideas,Education,Technology,United States,Educational,2025-07-23,2025-08-06,543306,49516,2020,1972,139711.83,2998787,14,7,17556
YT00929,Esports creator video 929: trending ideas,Gaming,Esports,India,Individual,2025-06-19,2025-06-25,503937,34175,3475,1282,70814.23,2834313,6,16,14373
YT00930,Hip Hop creator video 930: trending ideas,Music,Hip Hop,India,Individual,2025-10-11,2025-10-21,1044108,47543,7128,2764,63740.99,3592792,10,13,12560
YT00931,Film & Animation creator video 931: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-09-12,2025-09-17,419959,36260,2196,558,79515.88,2824538,5,17,6233
YT00932,Film & Animation creator video 932: trending ideas,Entertainment,Film & Animation,United States,Media Company,2025-08-24,2025-08-25,533520,18371,1397,863,136278.32,1010243,1,12,2309
YT00933,Science creator video 933: trending ideas,Education,Science,India,Educational,2025-05-04,2025-05-11,139720,13108,1552,462,38939.15,1975461,7,2,2034
YT00934,Science creator video 934: trending ideas,Education,Science,United States,Educational,2025-05-05,2025-05-16,278930,23485,1427,1348,71131.22,308937,11,10,10750
YT00935,Walkthrough creator video 935: trending ideas,Gaming,Walkthrough,India,Media Company,2025-05-15,2025-05-27,765851,20593,2772,925,127227.88,2854555,12,17,3264
YT00936,Technology creator video 936: trending ideas,Education,Technology,Australia,Individual,2025-09-21,2025-09-29,134445,8434,887,663,32828.16,641557,8,12,1672
YT00937,Film & Animation creator video 937: trending ideas,Entertainment,Film & Animation,India,Brand,2025-05-18,2025-05-30,985944,108138,4073,3500,89899.09,3651400,12,13,4434
YT00938,Comedy creator video 938: trending ideas,Entertainment,Comedy,United States,Media Company,2025-01-15,2025-01-27,607638,20276,977,457,149776.14,3072198,12,7,7865
YT00939,Science creator video 939: trending ideas,Education,Science,India,Media Company,2025-02-10,2025-02-20,167652,9961,1727,241,16549.74,24352,10,2,10976
YT00940,Hip Hop creator video 940: trending ideas,Music,Hip Hop,Canada,Individual,2025-01-03,2025-01-05,1859114,90425,13506,3143,469544.7,3538483,2,11,13449
YT00941,Comedy creator video 941: trending ideas,Entertainment,Comedy,Australia,Brand,2025-04-11,2025-04-17,402630,26013,3710,715,40847.46,3676102,6,3,14062
YT00942,Comedy creator video 942: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-06-23,2025-07-01,406511,39031,4413,1643,69161.73,537696,8,16,8089
YT00943,Hip Hop creator video 943: trending ideas,Music,Hip Hop,Canada,Individual,2025-03-14,2025-03-16,1184098,30801,1659,2045,268739.89,1547131,2,18,15363
YT00944,Pop creator video 944: trending ideas,Music,Pop,United Kingdom,Media Company,2025-04-25,2025-05-08,521714,51396,8087,1243,96335.08,1191222,13,12,12070
YT00945,Film & Animation creator video 945: trending ideas,Entertainment,Film & Animation,Canada,Educational,2025-04-26,2025-05-04,723715,83522,11050,5390,170291.07,1527502,8,15,15221
YT00946,Walkthrough creator video 946: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-07-13,2025-07-16,356667,28486,3394,1076,85675.91,612011,3,4,9614
YT00947,Film & Animation creator video 947: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-03-29,2025-04-12,829013,46476,4724,777,65463.62,2659101,14,12,14827
YT00948,Film & Animation creator video 948: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-02-18,2025-02-20,872556,51486,5794,1139,160219.03,1112138,2,7,14362
YT00949,Pop creator video 949: trending ideas,Music,Pop,Australia,Educational,2025-04-08,2025-04-10,759412,73949,12038,6586,44933.71,720175,2,18,6273
YT00950,Esports creator video 950: trending ideas,Gaming,Esports,Australia,Media Company,2025-04-21,2025-05-01,880333,41904,1402,3468,112277.25,3487620,10,7,14037
YT00951,Comedy creator video 951: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-07-30,2025-08-12,487212,47542,2913,3832,24940.44,300801,13,9,17494
YT00952,Esports creator video 952: trending ideas,Gaming,Esports,India,Educational,2025-03-14,2025-03-19,512765,38400,3399,2912,135797.4,1892951,5,12,7881
YT00953,Hip Hop creator video 953: trending ideas,Music,Hip Hop,Australia,Brand,2025-08-06,2025-08-13,189688,21881,1943,594,44433.61,126412,7,9,1201
YT00954,Science creator video 954: trending ideas,Education,Science,India,Educational,2025-04-24,2025-04-25,529906,49725,6519,2328,119314.94,1976783,1,13,5546
YT00955,Walkthrough creator video 955: trending ideas,Gaming,Walkthrough,Canada,Educational,2025-01-01,2025-01-05,497295,30619,4243,1852,24490.38,1798513,4,16,8168
YT00956,Pop creator video 956: trending ideas,Music,Pop,India,Media Company,2025-09-13,2025-09-26,273725,29381,3596,972,28075.27,3866171,13,5,2532
YT00957,Science creator video 957: trending ideas,Education,Science,Australia,Educational,2025-05-21,2025-05-26,290449,7878,1331,465,47984.49,968452,5,9,10350
YT00958,Film & Animation creator video 958: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-03-23,2025-04-03,627508,57617,2708,2587,170922.03,3334889,11,10,3895
YT00959,Technology creator video 959: trending ideas,Education,Technology,United States,Brand,2025-01-07,2025-01-11,498437,15669,2797,527,26873.25,2553500,4,10,13978
YT00960,Esports creator video 960: trending ideas,Gaming,Esports,United Kingdom,Individual,2025-04-19,2025-04-22,352544,23555,3281,1270,28534.21,3195517,3,3,7896
YT00961,Technology creator video 961: trending ideas,Education,Technology,Canada,Brand,2025-01-13,2025-01-17,470138,18192,2405,790,36189.85,2752929,4,6,9208
YT00962,Science creator video 962: trending ideas,Education,Science,India,Brand,2025-04-15,2025-04-26,458485,27376,1139,2449,58661.51,1701495,11,13,17025
YT00963,Film & Animation creator video 963: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-07-16,2025-07-25,744705,45180,2916,703,85781.32,1601728,9,13,17371
YT00964,Walkthrough creator video 964: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-10-23,2025-10-26,252629,28150,3841,1539,22421.17,2974294,3,3,594
YT00965,Science creator video 965: trending ideas,Education,Science,India,Brand,2025-02-18,2025-02-22,365429,15010,1595,1103,23014.12,34291,4,18,17582
YT00966,Film & Animation creator video 966: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-09-24,2025-09-28,427677,24356,3356,555,93959.52,730519,4,15,5272
YT00967,Hip Hop creator video 967: trending ideas,Music,Hip Hop,India,Individual,2025-04-25,2025-05-01,753564,75893,7594,1676,148891.15,2417968,6,2,17261
YT00968,Pop creator video 968: trending ideas,Music,Pop,United States,Educational,2025-01-14,2025-01-15,845803,27608,2544,607,49831.52,577778,1,4,16986
YT00969,Walkthrough creator video 969: trending ideas,Gaming,Walkthrough,Canada,Individual,2025-08-18,2025-08-23,632167,19227,2545,1344,91393.57,2650144,5,18,2064
YT00970,Hip Hop creator video 970: trending ideas,Music,Hip Hop,India,Media Company,2025-05-27,2025-05-30,792536,41801,2614,2412,54057.73,796137,3,7,12857
YT00971,Pop creator video 971: trending ideas,Music,Pop,United States,Educational,2025-10-24,2025-10-30,122836,10167,976,436,20641.79,363494,6,4,107
YT00972,Hip Hop creator video 972: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-08-28,2025-09-07,486570,14530,1759,986,94883.96,3662885,10,8,17205
YT00973,Comedy creator video 973: trending ideas,Entertainment,Comedy,United States,Educational,2025-01-10,2025-01-19,366038,21023,1377,869,94915.06,913618,9,10,13377
YT00974,Pop creator video 974: trending ideas,Music,Pop,Australia,Individual,2025-01-18,2025-01-27,852734,26683,4168,1633,36628.69,2205006,9,15,12101
YT00975,Film & Animation creator video 975: trending ideas,Entertainment,Film & Animation,Australia,Brand,2025-06-21,2025-06-28,401414,22753,1032,1528,102053.9,1246589,7,6,14395
YT00976,Film & Animation creator video 976: trending ideas,Entertainment,Film & Animation,India,Educational,2025-02-06,2025-02-07,488496,36149,4632,1538,135394.09,3769974,1,4,2544
YT00977,Comedy creator video 977: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-09-16,2025-09-24,118440,9085,943,555,25220.13,236975,8,5,1779
YT00978,Technology creator video 978: trending ideas,Education,Technology,India,Individual,2025-10-08,2025-10-17,520359,52759,8674,1391,63933.81,2452680,9,17,17855
YT00979,Science creator video 979: trending ideas,Education,Science,Australia,Brand,2025-05-16,2025-05-26,221702,10600,691,578,58300.08,318741,10,12,6911
YT00980,Walkthrough creator video 980: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-03-15,2025-03-19,544324,53703,4208,4248,25618.82,3349811,4,5,7944
YT00981,Walkthrough creator video 981: trending ideas,Gaming,Walkthrough,Canada,Educational,2025-05-12,2025-05-15,577753,29762,4709,1034,99556.26,1924432,3,8,165
YT00982,Comedy creator video 982: trending ideas,Entertainment,Comedy,Australia,Brand,2025-01-29,2025-01-30,1101354,43770,2089,1229,261009.81,3795722,1,13,17060
YT00983,Hip Hop creator video 983: trending ideas,Music,Hip Hop,India,Brand,2025-06-18,2025-06-28,931216,35983,6415,2359,178200.82,2110823,10,17,17075
YT00984,Science creator video 984: trending ideas,Education,Science,India,Media Company,2025-09-21,2025-10-02,335631,16625,2005,1421,14247.98,3402824,11,6,6480
YT00985,Film & Animation creator video 985: trending ideas,Entertainment,Film & Animation,United Kingdom,Educational,2025-03-15,2025-03-21,187256,9958,671,517,45378.21,353508,6,5,4132
YT00986,Comedy creator video 986: trending ideas,Entertainment,Comedy,United States,Brand,2025-10-24,2025-10-30,432771,25617,3558,1908,65837.61,776422,6,6,9713
YT00987,Hip Hop creator video 987: trending ideas,Music,Hip Hop,Canada,Brand,2025-01-28,2025-02-02,621927,43181,2111,1796,110945.29,2425343,5,10,2156
YT00988,Science creator video 988: trending ideas,Education,Science,India,Brand,2025-10-08,2025-10-21,158866,4264,739,197,40799.37,2844341,13,2,5621
YT00989,Walkthrough creator video 989: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-06-05,2025-06-12,457481,52085,7927,1921,35549.36,1380257,7,14,4255
YT00990,Comedy creator video 990: trending ideas,Entertainment,Comedy,United States,Individual,2025-01-23,2025-01-25,348506,14209,2491,372,27046.48,1541779,2,9,279
YT00991,Walkthrough creator video 991: trending ideas,Gaming,Walkthrough,Canada,Educational,2025-03-08,2025-03-17,845745,60063,6844,4543,165711.74,3800323,9,15,13340
YT00992,Esports creator video 992: trending ideas,Gaming,Esports,India,Brand,2025-06-03,2025-06-16,230716,7505,657,318,22480.22,1072172,13,8,4
YT00993,Pop creator video 993: trending ideas,Music,Pop,Canada,Educational,2025-07-04,2025-07-08,659666,65623,11214,5205,49063.38,3741660,4,16,2552
YT00994,Film & Animation creator video 994: trending ideas,Entertainment,Film & Animation,India,Educational,2025-05-30,2025-06-13,309039,19792,2778,506,46949.92,1586230,14,2,2550
YT00995,Hip Hop creator video 995: trending ideas,Music,Hip Hop,India,Media Company,2025-02-15,2025-02-20,797218,68802,8951,4441,171101.39,3135909,5,17,2281
YT00996,Esports creator video 996: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-05-05,2025-05-15,806069,91803,3221,3777,66710.24,1525837,10,15,12390
YT00997,Pop creator video 997: trending ideas,Music,Pop,United States,Educational,2025-06-21,2025-07-05,463336,12335,1536,664,69859.21,3704750,14,3,4296
YT00998,Technology creator video 998: trending ideas,Education,Technology,India,Media Company,2025-02-19,2025-03-04,308915,20241,3418,425,68990.42,3012900,13,6,9780
YT00999,Science creator video 999: trending ideas,Education,Science,India,Brand,2025-07-21,2025-07-26,447347,45634,6218,2783,44873.09,784388,5,13,15175
YT01000,Technology creator video 1000: trending ideas,Education,Technology,Canada,Brand,2025-04-28,2025-05-02,222585,19819,954,1526,50444.23,1080462,4,11,4528
YT01001,Film & Animation creator video 1001: trending ideas,Entertainment,Film & Animation,India,Educational,2025-09-10,2025-09-20,427771,39949,5545,3517,26530.39,424431,10,16,16941
YT01002,Esports creator video 1002: trending ideas,Gaming,Esports,United States,Individual,2025-09-19,2025-09-26,513750,22035,887,519,60733.03,1335948,7,10,9741
YT01003,Walkthrough creator video 1003: trending ideas,Gaming,Walkthrough,India,Educational,2025-07-26,2025-07-28,335181,37376,5194,1905,39016.19,630204,2,12,6503
YT01004,Hip Hop creator video 1004: trending ideas,Music,Hip Hop,India,Media Company,2025-07-14,2025-07-28,396353,44549,5705,1096,45490.79,1048484,14,12,2001
YT01005,Hip Hop creator video 1005: trending ideas,Music,Hip Hop,Canada,Individual,2025-03-16,2025-03-24,890400,29381,4922,776,52509.46,3433726,8,6,12600
YT01006,Film & Animation creator video 1006: trending ideas,Entertainment,Film & Animation,United States,Media Company,2025-10-23,2025-11-04,578306,58521,2024,898,122388.97,3850374,12,17,9328
YT01007,Esports creator video 1007: trending ideas,Gaming,Esports,India,Educational,2025-09-02,2025-09-04,681117,67444,5253,3086,135121.83,2768850,2,9,3654
YT01008,Science creator video 1008: trending ideas,Education,Science,Australia,Media Company,2025-04-15,2025-04-23,624318,52907,9496,989,55336.33,3347366,8,17,17431
YT01009,Walkthrough creator video 1009: trending ideas,Gaming,Walkthrough,Canada,Individual,2025-04-26,2025-04-27,894287,65247,10139,4472,182223.08,949347,1,15,15925
YT01010,Pop creator video 1010: trending ideas,Music,Pop,India,Media Company,2025-05-27,2025-05-31,715476,83819,10310,5681,73734.08,2524524,4,8,9223
YT01011,Hip Hop creator video 1011: trending ideas,Music,Hip Hop,India,Educational,2025-06-06,2025-06-10,1247985,115990,5672,8979,273749.86,2443681,4,11,17821
YT01012,Technology creator video 1012: trending ideas,Education,Technology,United States,Educational,2025-09-08,2025-09-18,74046,6448,876,137,8934.85,1219306,10,3,715
YT01013,Film & Animation creator video 1013: trending ideas,Entertainment,Film & Animation,United Kingdom,Educational,2025-01-21,2025-01-28,394426,32672,5076,2658,64568.22,2945103,7,3,3422
YT01014,Walkthrough creator video 1014: trending ideas,Gaming,Walkthrough,United Kingdom,Media Company,2025-05-11,2025-05-25,714674,71028,9957,5164,122843.53,324365,14,18,16616
YT01015,Science creator video 1015: trending ideas,Education,Science,United Kingdom,Individual,2025-05-30,2025-06-05,818026,55272,1735,3897,149081.98,3992446,6,18,11387
YT01016,Hip Hop creator video 1016: trending ideas,Music,Hip Hop,Canada,Brand,2025-10-04,2025-10-12,684362,57535,7098,4420,83036.01,3150549,8,6,9299
YT01017,Technology creator video 1017: trending ideas,Education,Technology,India,Individual,2025-01-25,2025-01-26,283789,16779,1342,1379,36803.35,401416,1,4,8466
YT01018,Pop creator video 1018: trending ideas,Music,Pop,United Kingdom,Brand,2025-09-24,2025-10-05,496970,23315,881,433,51474.3,2809549,11,4,1352
YT01019,Hip Hop creator video 1019: trending ideas,Music,Hip Hop,United Kingdom,Educational,2025-09-17,2025-09-22,267038,20220,1907,659,29535.09,419075,5,7,2341
YT01020,Esports creator video 1020: trending ideas,Gaming,Esports,Canada,Educational,2025-09-15,2025-09-20,849985,80680,4004,6827,160968.12,3692068,5,18,1482
YT01021,Pop creator video 1021: trending ideas,Music,Pop,Canada,Brand,2025-03-31,2025-04-13,555280,48916,8387,1182,126578.59,370285,13,11,16951
YT01022,Esports creator video 1022: trending ideas,Gaming,Esports,Canada,Brand,2025-07-22,2025-07-23,227037,5938,433,150,43126.04,754310,1,7,1269
YT01023,Pop creator video 1023: trending ideas,Music,Pop,India,Educational,2025-06-09,2025-06-17,808799,43917,5023,2756,176305.15,2823459,8,15,2737
YT01024,Pop creator video 1024: trending ideas,Music,Pop,United States,Educational,2025-02-04,2025-02-09,1009202,96987,12081,2662,273222.39,3042589,5,7,12983
YT01025,Film & Animation creator video 1025: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-02-17,2025-03-02,445191,50668,8491,2982,57378.84,2259243,13,8,1639
YT01026,Comedy creator video 1026: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-06-29,2025-07-12,693674,35817,3632,796,43067.7,2653833,13,6,9028
YT01027,Technology creator video 1027: trending ideas,Education,Technology,India,Individual,2025-01-04,2025-01-12,443939,37090,5774,2648,45064.74,2274220,8,8,15176
YT01028,Walkthrough creator video 1028: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-07-27,2025-08-08,135191,4046,563,171,28710.69,786334,12,6,155
